dtpricon;metastaticos;fetar;sexo;sitio;escolaridade;tempo_tto;obito1ano;pop
2009;não metastáticos;<60;masculino;colon;baixa;NA; 0;  4
2009;não metastáticos;<60;masculino;reto;alta;>60; 1;109
2009;não metastáticos;<60;masculino;reto;alta;<=60; 7;164
2009;não metastáticos;<60;masculino;reto;alta;NA; 1; 14
2009;não metastáticos;<60;masculino;reto;baixa;>60; 6;121
2009;não metastáticos;<60;masculino;reto;baixa;<=60;15;154
2009;não metastáticos;<60;masculino;reto;baixa;NA; 0;  5
2009;não metastáticos;<60;feminino;colon;alta;>60; 2; 84
2009;não metastáticos;<60;feminino;colon;alta;<=60;17;251
2009;não metastáticos;<60;feminino;colon;alta;NA; 0; 10
2009;não metastáticos;<60;feminino;colon;baixa;>60; 2; 78
2009;não metastáticos;<60;feminino;colon;baixa;<=60; 9;168
2009;não metastáticos;<60;feminino;colon;baixa;NA; 0;  5
2009;não metastáticos;<60;feminino;reto;alta;>60; 4;122
2009;não metastáticos;<60;feminino;reto;alta;<=60;18;176
2009;não metastáticos;<60;feminino;reto;alta;NA; 0;  8
2009;não metastáticos;<60;feminino;reto;baixa;>60; 6;123
2009;não metastáticos;<60;feminino;reto;baixa;<=60; 9;133
2009;não metastáticos;<60;feminino;reto;baixa;NA; 0;  6
2009;não metastáticos;>=60;masculino;colon;alta;>60; 6; 78
2009;não metastáticos;>=60;masculino;colon;alta;<=60;29;214
2009;não metastáticos;>=60;masculino;colon;alta;NA; 0; 13
2009;não metastáticos;>=60;masculino;colon;baixa;>60; 7; 92
2009;não metastáticos;>=60;masculino;colon;baixa;<=60;28;215
2009;não metastáticos;>=60;masculino;colon;baixa;NA; 2; 14
2009;não metastáticos;>=60;masculino;reto;alta;>60; 6;128
2009;não metastáticos;>=60;masculino;reto;alta;<=60;28;193
2009;não metastáticos;>=60;masculino;reto;alta;NA; 1; 11
2009;não metastáticos;>=60;masculino;reto;baixa;>60;19;215
2009;não metastáticos;>=60;masculino;reto;baixa;<=60;38;222
2009;não metastáticos;>=60;masculino;reto;baixa;NA; 2; 14
2009;não metastáticos;>=60;feminino;colon;alta;>60; 1; 66
2009;não metastáticos;>=60;feminino;colon;alta;<=60;46;235
2009;não metastáticos;>=60;feminino;colon;alta;NA; 1; 11
2009;não metastáticos;>=60;feminino;colon;baixa;>60; 4;105
2009;não metastáticos;>=60;feminino;colon;baixa;<=60;28;234
2009;não metastáticos;>=60;feminino;colon;baixa;NA; 1; 22
2009;não metastáticos;>=60;feminino;reto;alta;>60;13;104
2009;não metastáticos;>=60;feminino;reto;alta;<=60;15;111
2009;não metastáticos;>=60;feminino;reto;alta;NA; 2;  5
2009;não metastáticos;>=60;feminino;reto;baixa;>60;19;159
2009;não metastáticos;>=60;feminino;reto;baixa;<=60;20;197
2009;não metastáticos;>=60;feminino;reto;baixa;NA; 1; 11
2009;metastáticos;<60;masculino;colon;alta;>60; 2; 29
2009;metastáticos;<60;masculino;colon;alta;<=60;36; 88
2009;metastáticos;<60;masculino;colon;alta;NA; 0;  4
2009;metastáticos;<60;masculino;colon;baixa;>60; 4; 25
2009;metastáticos;<60;masculino;colon;baixa;<=60;25; 57
2009;metastáticos;<60;masculino;colon;baixa;NA; 5;  6
2009;metastáticos;<60;masculino;reto;alta;>60; 4; 35
2009;metastáticos;<60;masculino;reto;alta;<=60;17; 62
2009;metastáticos;<60;masculino;reto;alta;NA; 3;  4
2009;metastáticos;<60;masculino;reto;baixa;>60; 4; 23
2009;metastáticos;<60;masculino;reto;baixa;<=60;22; 61
2009;metastáticos;<60;masculino;reto;baixa;NA; 3;  5
2009;metastáticos;<60;feminino;colon;alta;>60;11; 51
2009;metastáticos;<60;feminino;colon;alta;<=60;27; 98
2009;metastáticos;<60;feminino;colon;alta;NA; 2;  3
2009;metastáticos;<60;feminino;colon;baixa;>60; 6; 28
2009;metastáticos;<60;feminino;colon;baixa;<=60;31; 75
2009;metastáticos;<60;feminino;colon;baixa;NA; 2;  7
2009;metastáticos;<60;feminino;reto;alta;>60; 8; 36
2009;metastáticos;<60;feminino;reto;alta;<=60;21; 58
2009;metastáticos;<60;feminino;reto;alta;NA; 3;  3
2009;metastáticos;<60;feminino;reto;baixa;>60; 8; 45
2009;metastáticos;<60;feminino;reto;baixa;<=60;20; 48
2009;metastáticos;<60;feminino;reto;baixa;NA; 1;  2
2009;metastáticos;>=60;masculino;colon;alta;>60; 9; 31
2009;metastáticos;>=60;masculino;colon;alta;<=60;33; 72
2009;metastáticos;>=60;masculino;colon;alta;NA; 5;  8
2009;metastáticos;>=60;masculino;colon;baixa;>60; 6; 35
2009;metastáticos;>=60;masculino;colon;baixa;<=60;42; 76
2009;metastáticos;>=60;masculino;colon;baixa;NA;12; 15
2009;metastáticos;>=60;masculino;reto;alta;>60; 7; 33
2009;metastáticos;>=60;masculino;reto;alta;<=60;12; 44
2009;metastáticos;>=60;masculino;reto;alta;NA; 3;  8
2009;metastáticos;>=60;masculino;reto;baixa;>60; 9; 51
2009;metastáticos;>=60;masculino;reto;baixa;<=60;23; 67
2009;metastáticos;>=60;masculino;reto;baixa;NA; 4; 13
2009;metastáticos;>=60;feminino;colon;alta;>60; 5; 30
2009;metastáticos;>=60;feminino;colon;alta;<=60;30; 63
2009;metastáticos;>=60;feminino;colon;alta;NA; 5;  7
2009;metastáticos;>=60;feminino;colon;baixa;>60;14; 56
2009;metastáticos;>=60;feminino;colon;baixa;<=60;39; 96
2009;metastáticos;>=60;feminino;colon;baixa;NA;10; 18
2009;metastáticos;>=60;feminino;reto;alta;>60; 5; 18
2009;metastáticos;>=60;feminino;reto;alta;<=60;14; 36
2009;metastáticos;>=60;feminino;reto;alta;NA; 2;  2
2009;metastáticos;>=60;feminino;reto;baixa;>60;12; 45
2009;metastáticos;>=60;feminino;reto;baixa;<=60;21; 58
2009;metastáticos;>=60;feminino;reto;baixa;NA; 9; 14
2010;não metastáticos;<60;masculino;colon;alta;>60; 3; 58
2010;não metastáticos;<60;masculino;colon;alta;<=60;13;212
2010;não metastáticos;<60;masculino;colon;alta;NA; 1; 17
2010;não metastáticos;<60;masculino;colon;baixa;>60; 0; 62
2010;não metastáticos;<60;masculino;colon;baixa;<=60;10;162
2010;não metastáticos;<60;masculino;colon;baixa;NA; 0; 12
2010;não metastáticos;<60;masculino;reto;alta;>60; 9;114
2010;não metastáticos;<60;masculino;reto;alta;<=60;17;202
2010;não metastáticos;<60;masculino;reto;alta;NA; 0;  6
2010;não metastáticos;<60;masculino;reto;baixa;>60; 9;138
2010;não metastáticos;<60;masculino;reto;baixa;<=60;16;190
2010;não metastáticos;<60;masculino;reto;baixa;NA; 1; 12
2010;não metastáticos;<60;feminino;colon;alta;>60; 8; 92
2010;não metastáticos;<60;feminino;colon;alta;<=60;14;255
2010;não metastáticos;<60;feminino;colon;alta;NA; 2; 11
2010;não metastáticos;<60;feminino;colon;baixa;>60; 4; 82
2010;não metastáticos;<60;feminino;colon;baixa;<=60;10;193
2010;não metastáticos;<60;feminino;colon;baixa;NA; 2; 15
2010;não metastáticos;<60;feminino;reto;alta;>60; 2; 96
2010;não metastáticos;<60;feminino;reto;alta;<=60;11;191
2010;não metastáticos;<60;feminino;reto;alta;NA; 1;  8
2010;não metastáticos;<60;feminino;reto;baixa;>60; 8;145
2010;não metastáticos;<60;feminino;reto;baixa;<=60;17;155
2010;não metastáticos;<60;feminino;reto;baixa;NA; 0; 10
2010;não metastáticos;>=60;masculino;colon;alta;>60; 3; 95
2010;não metastáticos;>=60;masculino;colon;alta;<=60;33;244
2010;não metastáticos;>=60;masculino;colon;alta;NA; 2; 14
2010;não metastáticos;>=60;masculino;colon;baixa;>60;16;142
2010;não metastáticos;>=60;masculino;colon;baixa;<=60;51;286
2010;não metastáticos;>=60;masculino;colon;baixa;NA; 2; 18
2010;não metastáticos;>=60;masculino;reto;alta;>60;15;135
2010;não metastáticos;>=60;masculino;reto;alta;<=60;25;175
2010;não metastáticos;>=60;masculino;reto;alta;NA; 4; 10
2010;não metastáticos;>=60;masculino;reto;baixa;>60;25;239
2010;não metastáticos;>=60;masculino;reto;baixa;<=60;49;293
2010;não metastáticos;>=60;masculino;reto;baixa;NA; 2; 16
2010;não metastáticos;>=60;feminino;colon;alta;>60; 8; 95
2010;não metastáticos;>=60;feminino;colon;alta;<=60;23;235
2010;não metastáticos;>=60;feminino;colon;alta;NA; 0; 15
2010;não metastáticos;>=60;feminino;colon;baixa;>60;12;130
2010;não metastáticos;>=60;feminino;colon;baixa;<=60;44;356
2010;não metastáticos;>=60;feminino;colon;baixa;NA; 4; 24
2010;não metastáticos;>=60;feminino;reto;alta;>60;11;112
2010;não metastáticos;>=60;feminino;reto;alta;<=60;20;153
2010;não metastáticos;>=60;feminino;reto;alta;NA; 4; 17
2010;não metastáticos;>=60;feminino;reto;baixa;>60;24;204
2010;não metastáticos;>=60;feminino;reto;baixa;<=60;32;219
2010;não metastáticos;>=60;feminino;reto;baixa;NA; 2; 12
2010;metastáticos;<60;masculino;colon;alta;>60; 7; 37
2010;metastáticos;<60;masculino;colon;alta;<=60;31; 91
2010;metastáticos;<60;masculino;colon;alta;NA; 4;  8
2010;metastáticos;<60;masculino;colon;baixa;>60;10; 34
2010;metastáticos;<60;masculino;colon;baixa;<=60;31; 81
2010;metastáticos;<60;masculino;colon;baixa;NA; 2;  4
2010;metastáticos;<60;masculino;reto;alta;>60; 8; 40
2010;metastáticos;<60;masculino;reto;alta;<=60;22; 66
2010;metastáticos;<60;masculino;reto;alta;NA; 2;  3
2010;metastáticos;<60;masculino;reto;baixa;>60;10; 44
2010;metastáticos;<60;masculino;reto;baixa;<=60;24; 56
2010;metastáticos;<60;masculino;reto;baixa;NA; 3;  6
2010;metastáticos;<60;feminino;colon;alta;>60;11; 47
2010;metastáticos;<60;feminino;colon;alta;<=60;33;111
2010;metastáticos;<60;feminino;colon;alta;NA; 4;  7
2010;metastáticos;<60;feminino;colon;baixa;>60; 4; 34
2010;metastáticos;<60;feminino;colon;baixa;<=60;34;104
2010;metastáticos;<60;feminino;colon;baixa;NA; 6;  8
2010;metastáticos;<60;feminino;reto;alta;>60; 7; 35
2010;metastáticos;<60;feminino;reto;alta;<=60;26; 57
2010;metastáticos;<60;feminino;reto;alta;NA; 3;  6
2010;metastáticos;<60;feminino;reto;baixa;>60; 7; 35
2010;metastáticos;<60;feminino;reto;baixa;<=60;17; 50
2010;metastáticos;<60;feminino;reto;baixa;NA; 3;  3
2010;metastáticos;>=60;masculino;colon;alta;>60; 6; 50
2010;metastáticos;>=60;masculino;colon;alta;<=60;30; 84
2010;metastáticos;>=60;masculino;colon;alta;NA; 8; 14
2010;metastáticos;>=60;masculino;colon;baixa;>60; 9; 48
2010;metastáticos;>=60;masculino;colon;baixa;<=60;39;102
2010;metastáticos;>=60;masculino;colon;baixa;NA; 9; 10
2010;metastáticos;>=60;masculino;reto;alta;>60; 8; 30
2010;metastáticos;>=60;masculino;reto;alta;<=60;20; 47
2010;metastáticos;>=60;masculino;reto;alta;NA; 2;  4
2010;metastáticos;>=60;masculino;reto;baixa;>60;13; 71
2010;metastáticos;>=60;masculino;reto;baixa;<=60;34; 76
2010;metastáticos;>=60;masculino;reto;baixa;NA; 8; 11
2010;metastáticos;>=60;feminino;colon;alta;>60; 5; 29
2010;metastáticos;>=60;feminino;colon;alta;<=60;34; 80
2010;metastáticos;>=60;feminino;colon;alta;NA; 5; 10
2010;metastáticos;>=60;feminino;colon;baixa;>60;10; 46
2010;metastáticos;>=60;feminino;colon;baixa;<=60;40;104
2010;metastáticos;>=60;feminino;colon;baixa;NA;13; 18
2010;metastáticos;>=60;feminino;reto;alta;>60; 6; 28
2010;metastáticos;>=60;feminino;reto;alta;<=60;19; 40
2010;metastáticos;>=60;feminino;reto;alta;NA; 9; 12
2010;metastáticos;>=60;feminino;reto;baixa;>60;14; 44
2010;metastáticos;>=60;feminino;reto;baixa;<=60;25; 63
2010;metastáticos;>=60;feminino;reto;baixa;NA; 2;  3
2011;não metastáticos;<60;masculino;colon;alta;>60; 5; 86
2011;não metastáticos;<60;masculino;colon;alta;<=60;12;267
2011;não metastáticos;<60;masculino;colon;alta;NA; 0; 13
2011;não metastáticos;<60;masculino;colon;baixa;>60; 4; 61
2011;não metastáticos;<60;masculino;colon;baixa;<=60;18;176
2011;não metastáticos;<60;masculino;colon;baixa;NA; 2; 15
2011;não metastáticos;<60;masculino;reto;alta;>60; 8;144
2011;não metastáticos;<60;masculino;reto;alta;<=60; 9;196
2011;não metastáticos;<60;masculino;reto;alta;NA; 1; 16
2011;não metastáticos;<60;masculino;reto;baixa;>60; 8;154
2011;não metastáticos;<60;masculino;reto;baixa;<=60;17;209
2011;não metastáticos;<60;masculino;reto;baixa;NA; 1;  6
2011;não metastáticos;<60;feminino;colon;alta;>60; 9;106
2011;não metastáticos;<60;feminino;colon;alta;<=60;14;272
2011;não metastáticos;<60;feminino;colon;alta;NA; 1; 15
2011;não metastáticos;<60;feminino;colon;baixa;>60; 1; 93
2011;não metastáticos;<60;feminino;colon;baixa;<=60;18;205
2011;não metastáticos;<60;feminino;colon;baixa;NA; 0; 13
2011;não metastáticos;<60;feminino;reto;alta;>60; 7;131
2011;não metastáticos;<60;feminino;reto;alta;<=60;10;173
2011;não metastáticos;<60;feminino;reto;alta;NA; 1; 11
2011;não metastáticos;<60;feminino;reto;baixa;>60; 4;143
2011;não metastáticos;<60;feminino;reto;baixa;<=60; 9;145
2011;não metastáticos;<60;feminino;reto;baixa;NA; 0;  6
2011;não metastáticos;>=60;masculino;colon;alta;>60;10;123
2011;não metastáticos;>=60;masculino;colon;alta;<=60;18;271
2011;não metastáticos;>=60;masculino;colon;alta;NA; 3; 20
2011;não metastáticos;>=60;masculino;colon;baixa;>60;11;138
2011;não metastáticos;>=60;masculino;colon;baixa;<=60;42;270
2011;não metastáticos;>=60;masculino;colon;baixa;NA; 1; 21
2011;não metastáticos;>=60;masculino;reto;alta;>60;22;186
2011;não metastáticos;>=60;masculino;reto;alta;<=60;22;203
2011;não metastáticos;>=60;masculino;reto;alta;NA; 5; 20
2011;não metastáticos;>=60;masculino;reto;baixa;>60;34;232
2011;não metastáticos;>=60;masculino;reto;baixa;<=60;56;307
2011;não metastáticos;>=60;masculino;reto;baixa;NA; 3; 21
2011;não metastáticos;>=60;feminino;colon;alta;>60; 5;113
2011;não metastáticos;>=60;feminino;colon;alta;<=60;27;268
2011;não metastáticos;>=60;feminino;colon;alta;NA; 2; 21
2011;não metastáticos;>=60;feminino;colon;baixa;>60; 4;155
2011;não metastáticos;>=60;feminino;colon;baixa;<=60;54;316
2011;não metastáticos;>=60;feminino;colon;baixa;NA; 5; 23
2011;não metastáticos;>=60;feminino;reto;alta;>60;18;141
2011;não metastáticos;>=60;feminino;reto;alta;<=60;19;145
2011;não metastáticos;>=60;feminino;reto;alta;NA; 1; 13
2011;não metastáticos;>=60;feminino;reto;baixa;>60;33;231
2011;não metastáticos;>=60;feminino;reto;baixa;<=60;33;225
2011;não metastáticos;>=60;feminino;reto;baixa;NA; 4; 18
2011;metastáticos;<60;masculino;colon;alta;>60; 7; 36
2011;metastáticos;<60;masculino;colon;alta;<=60;32;105
2011;metastáticos;<60;masculino;colon;alta;NA; 7;  9
2011;metastáticos;<60;masculino;colon;baixa;>60;10; 45
2011;metastáticos;<60;masculino;colon;baixa;<=60;38; 94
2011;metastáticos;<60;masculino;colon;baixa;NA; 4;  9
2011;metastáticos;<60;masculino;reto;alta;>60; 3; 35
2011;metastáticos;<60;masculino;reto;alta;<=60;28; 85
2011;metastáticos;<60;masculino;reto;alta;NA; 7; 10
2011;metastáticos;<60;masculino;reto;baixa;>60; 4; 44
2011;metastáticos;<60;masculino;reto;baixa;<=60;21; 65
2011;metastáticos;<60;masculino;reto;baixa;NA; 5; 10
2011;metastáticos;<60;feminino;colon;alta;>60; 4; 45
2011;metastáticos;<60;feminino;colon;alta;<=60;38;124
2011;metastáticos;<60;feminino;colon;alta;NA;11; 18
2011;metastáticos;<60;feminino;colon;baixa;>60; 7; 36
2011;metastáticos;<60;feminino;colon;baixa;<=60;36;105
2011;metastáticos;<60;feminino;colon;baixa;NA; 2;  6
2011;metastáticos;<60;feminino;reto;alta;>60; 5; 43
2011;metastáticos;<60;feminino;reto;alta;<=60;13; 66
2011;metastáticos;<60;feminino;reto;alta;NA; 7; 10
2011;metastáticos;<60;feminino;reto;baixa;>60; 8; 38
2011;metastáticos;<60;feminino;reto;baixa;<=60;19; 69
2011;metastáticos;<60;feminino;reto;baixa;NA; 2;  3
2011;metastáticos;>=60;masculino;colon;alta;>60;11; 52
2011;metastáticos;>=60;masculino;colon;alta;<=60;34;109
2011;metastáticos;>=60;masculino;colon;alta;NA;11; 19
2011;metastáticos;>=60;masculino;colon;baixa;>60;11; 49
2011;metastáticos;>=60;masculino;colon;baixa;<=60;49;108
2011;metastáticos;>=60;masculino;colon;baixa;NA;11; 14
2011;metastáticos;>=60;masculino;reto;alta;>60;11; 50
2011;metastáticos;>=60;masculino;reto;alta;<=60;28; 72
2011;metastáticos;>=60;masculino;reto;alta;NA; 4;  5
2011;metastáticos;>=60;masculino;reto;baixa;>60;19; 66
2011;metastáticos;>=60;masculino;reto;baixa;<=60;32; 87
2011;metastáticos;>=60;masculino;reto;baixa;NA; 8;  9
2011;metastáticos;>=60;feminino;colon;alta;>60; 9; 48
2011;metastáticos;>=60;feminino;colon;alta;<=60;31; 98
2011;metastáticos;>=60;feminino;colon;alta;NA; 8; 16
2011;metastáticos;>=60;feminino;colon;baixa;>60;12; 60
2011;metastáticos;>=60;feminino;colon;baixa;<=60;52;122
2011;metastáticos;>=60;feminino;colon;baixa;NA;19; 29
2011;metastáticos;>=60;feminino;reto;alta;>60;12; 38
2011;metastáticos;>=60;feminino;reto;alta;<=60;16; 39
2011;metastáticos;>=60;feminino;reto;alta;NA; 7;  8
2011;metastáticos;>=60;feminino;reto;baixa;>60; 8; 45
2011;metastáticos;>=60;feminino;reto;baixa;<=60;33; 66
2011;metastáticos;>=60;feminino;reto;baixa;NA;10; 14
2012;não metastáticos;<60;masculino;colon;alta;>60; 3; 97
2012;não metastáticos;<60;masculino;colon;alta;<=60;10;202
2012;não metastáticos;<60;masculino;colon;alta;NA; 3; 12
2012;não metastáticos;<60;masculino;colon;baixa;>60; 4; 97
2012;não metastáticos;<60;masculino;colon;baixa;<=60; 7;155
2012;não metastáticos;<60;masculino;colon;baixa;NA; 1; 10
2012;não metastáticos;<60;masculino;reto;alta;>60; 6;152
2012;não metastáticos;<60;masculino;reto;alta;<=60;11;174
2012;não metastáticos;<60;masculino;reto;alta;NA; 0; 11
2012;não metastáticos;<60;masculino;reto;baixa;>60; 5;139
2012;não metastáticos;<60;masculino;reto;baixa;<=60;15;178
2012;não metastáticos;<60;masculino;reto;baixa;NA; 0; 11
2012;não metastáticos;<60;feminino;colon;alta;>60; 2;114
2012;não metastáticos;<60;feminino;colon;alta;<=60;10;265
2012;não metastáticos;<60;feminino;colon;alta;NA; 0; 13
2012;não metastáticos;<60;feminino;colon;baixa;>60; 5;115
2012;não metastáticos;<60;feminino;colon;baixa;<=60;15;181
2012;não metastáticos;<60;feminino;colon;baixa;NA; 0; 14
2012;não metastáticos;<60;feminino;reto;alta;>60; 8;141
2012;não metastáticos;<60;feminino;reto;alta;<=60; 7;168
2012;não metastáticos;<60;feminino;reto;alta;NA; 2;  9
2012;não metastáticos;<60;feminino;reto;baixa;>60; 9;134
2012;não metastáticos;<60;feminino;reto;baixa;<=60;11;139
2012;não metastáticos;<60;feminino;reto;baixa;NA; 2;  8
2012;não metastáticos;>=60;masculino;colon;alta;>60; 6; 95
2012;não metastáticos;>=60;masculino;colon;alta;<=60;27;260
2012;não metastáticos;>=60;masculino;colon;alta;NA; 1; 15
2012;não metastáticos;>=60;masculino;colon;baixa;>60;20;159
2012;não metastáticos;>=60;masculino;colon;baixa;<=60;45;320
2012;não metastáticos;>=60;masculino;colon;baixa;NA; 1; 16
2012;não metastáticos;>=60;masculino;reto;alta;>60;18;169
2012;não metastáticos;>=60;masculino;reto;alta;<=60;21;209
2012;não metastáticos;>=60;masculino;reto;alta;NA; 2; 15
2012;não metastáticos;>=60;masculino;reto;baixa;>60;22;287
2012;não metastáticos;>=60;masculino;reto;baixa;<=60;39;264
2012;não metastáticos;>=60;masculino;reto;baixa;NA; 0; 14
2012;não metastáticos;>=60;feminino;colon;alta;>60; 7;118
2012;não metastáticos;>=60;feminino;colon;alta;<=60;28;223
2012;não metastáticos;>=60;feminino;colon;alta;NA; 2; 13
2012;não metastáticos;>=60;feminino;colon;baixa;>60; 8;178
2012;não metastáticos;>=60;feminino;colon;baixa;<=60;54;354
2012;não metastáticos;>=60;feminino;colon;baixa;NA; 1; 19
2012;não metastáticos;>=60;feminino;reto;alta;>60; 8;113
2012;não metastáticos;>=60;feminino;reto;alta;<=60;14;135
2012;não metastáticos;>=60;feminino;reto;alta;NA; 1; 17
2012;não metastáticos;>=60;feminino;reto;baixa;>60;16;223
2012;não metastáticos;>=60;feminino;reto;baixa;<=60;24;246
2012;não metastáticos;>=60;feminino;reto;baixa;NA; 1; 21
2012;metastáticos;<60;masculino;colon;alta;>60; 5; 37
2012;metastáticos;<60;masculino;colon;alta;<=60;24; 85
2012;metastáticos;<60;masculino;colon;alta;NA; 8; 11
2012;metastáticos;<60;masculino;colon;baixa;>60;11; 49
2012;metastáticos;<60;masculino;colon;baixa;<=60;29; 92
2012;metastáticos;<60;masculino;colon;baixa;NA; 4;  9
2012;metastáticos;<60;masculino;reto;alta;>60; 8; 42
2012;metastáticos;<60;masculino;reto;alta;<=60;19; 79
2012;metastáticos;<60;masculino;reto;alta;NA; 5; 10
2012;metastáticos;<60;masculino;reto;baixa;>60;12; 48
2012;metastáticos;<60;masculino;reto;baixa;<=60;16; 51
2012;metastáticos;<60;masculino;reto;baixa;NA; 6;  8
2012;metastáticos;<60;feminino;colon;alta;>60;13; 55
2012;metastáticos;<60;feminino;colon;alta;<=60;41;120
2012;metastáticos;<60;feminino;colon;alta;NA;10; 15
2012;metastáticos;<60;feminino;colon;baixa;>60;11; 46
2012;metastáticos;<60;feminino;colon;baixa;<=60;35; 91
2012;metastáticos;<60;feminino;colon;baixa;NA;10; 15
2012;metastáticos;<60;feminino;reto;alta;>60; 9; 57
2012;metastáticos;<60;feminino;reto;alta;<=60;26; 77
2012;metastáticos;<60;feminino;reto;alta;NA; 4;  5
2012;metastáticos;<60;feminino;reto;baixa;>60;11; 46
2012;metastáticos;<60;feminino;reto;baixa;<=60;22; 63
2012;metastáticos;<60;feminino;reto;baixa;NA; 5;  6
2012;metastáticos;>=60;masculino;colon;alta;>60;12; 48
2012;metastáticos;>=60;masculino;colon;alta;<=60;33;102
2012;metastáticos;>=60;masculino;colon;alta;NA;10; 21
2012;metastáticos;>=60;masculino;colon;baixa;>60;10; 50
2012;metastáticos;>=60;masculino;colon;baixa;<=60;43;116
2012;metastáticos;>=60;masculino;colon;baixa;NA;14; 23
2012;metastáticos;>=60;masculino;reto;alta;>60;11; 49
2012;metastáticos;>=60;masculino;reto;alta;<=60;20; 59
2012;metastáticos;>=60;masculino;reto;alta;NA; 5; 10
2012;metastáticos;>=60;masculino;reto;baixa;>60;17; 72
2012;metastáticos;>=60;masculino;reto;baixa;<=60;40; 90
2012;metastáticos;>=60;masculino;reto;baixa;NA; 5; 11
2012;metastáticos;>=60;feminino;colon;alta;>60;14; 43
2012;metastáticos;>=60;feminino;colon;alta;<=60;29; 87
2012;metastáticos;>=60;feminino;colon;alta;NA; 5;  9
2012;metastáticos;>=60;feminino;colon;baixa;>60;16; 63
2012;metastáticos;>=60;feminino;colon;baixa;<=60;47;120
2012;metastáticos;>=60;feminino;colon;baixa;NA;14; 21
2012;metastáticos;>=60;feminino;reto;alta;>60; 8; 34
2012;metastáticos;>=60;feminino;reto;alta;<=60; 9; 33
2012;metastáticos;>=60;feminino;reto;alta;NA; 3;  4
2012;metastáticos;>=60;feminino;reto;baixa;>60;16; 65
2012;metastáticos;>=60;feminino;reto;baixa;<=60;25; 62
2012;metastáticos;>=60;feminino;reto;baixa;NA; 5;  8
2013;não metastáticos;<60;masculino;colon;alta;>60; 5; 95
2013;não metastáticos;<60;masculino;colon;alta;<=60;10;238
2013;não metastáticos;<60;masculino;colon;alta;NA; 1; 11
2013;não metastáticos;<60;masculino;colon;baixa;>60; 4; 79
2013;não metastáticos;<60;masculino;colon;baixa;<=60;15;227
2013;não metastáticos;<60;masculino;colon;baixa;NA; 1; 11
2013;não metastáticos;<60;masculino;reto;alta;>60; 6;143
2013;não metastáticos;<60;masculino;reto;alta;<=60;10;211
2013;não metastáticos;<60;masculino;reto;alta;NA; 0; 16
2013;não metastáticos;<60;masculino;reto;baixa;>60; 9;161
2013;não metastáticos;<60;masculino;reto;baixa;<=60;21;188
2013;não metastáticos;<60;masculino;reto;baixa;NA; 0;  9
2013;não metastáticos;<60;feminino;colon;alta;>60; 5;101
2013;não metastáticos;<60;feminino;colon;alta;<=60; 8;281
2013;não metastáticos;<60;feminino;colon;alta;NA; 0; 16
2013;não metastáticos;<60;feminino;colon;baixa;>60; 7;112
2013;não metastáticos;<60;feminino;colon;baixa;<=60;20;232
2013;não metastáticos;<60;feminino;colon;baixa;NA; 1;  8
2013;não metastáticos;<60;feminino;reto;alta;>60; 7;140
2013;não metastáticos;<60;feminino;reto;alta;<=60; 8;189
2013;não metastáticos;<60;feminino;reto;alta;NA; 0;  8
2013;não metastáticos;<60;feminino;reto;baixa;>60;11;149
2013;não metastáticos;<60;feminino;reto;baixa;<=60;23;191
2013;não metastáticos;<60;feminino;reto;baixa;NA; 2; 10
2013;não metastáticos;>=60;masculino;colon;alta;>60;12;127
2013;não metastáticos;>=60;masculino;colon;alta;<=60;41;287
2013;não metastáticos;>=60;masculino;colon;alta;NA; 6; 19
2013;não metastáticos;>=60;masculino;colon;baixa;>60;11;192
2013;não metastáticos;>=60;masculino;colon;baixa;<=60;46;357
2013;não metastáticos;>=60;masculino;colon;baixa;NA; 1; 22
2013;não metastáticos;>=60;masculino;reto;alta;>60;17;175
2013;não metastáticos;>=60;masculino;reto;alta;<=60;35;229
2013;não metastáticos;>=60;masculino;reto;alta;NA; 4; 21
2013;não metastáticos;>=60;masculino;reto;baixa;>60;34;300
2013;não metastáticos;>=60;masculino;reto;baixa;<=60;45;310
2013;não metastáticos;>=60;masculino;reto;baixa;NA; 5; 25
2013;não metastáticos;>=60;feminino;colon;alta;>60;11;117
2013;não metastáticos;>=60;feminino;colon;alta;<=60;25;256
2013;não metastáticos;>=60;feminino;colon;alta;NA; 4; 18
2013;não metastáticos;>=60;feminino;colon;baixa;>60;12;200
2013;não metastáticos;>=60;feminino;colon;baixa;<=60;58;413
2013;não metastáticos;>=60;feminino;colon;baixa;NA; 3; 32
2013;não metastáticos;>=60;feminino;reto;alta;>60;14;133
2013;não metastáticos;>=60;feminino;reto;alta;<=60; 7;141
2013;não metastáticos;>=60;feminino;reto;alta;NA; 1; 10
2013;não metastáticos;>=60;feminino;reto;baixa;>60;33;281
2013;não metastáticos;>=60;feminino;reto;baixa;<=60;51;295
2013;não metastáticos;>=60;feminino;reto;baixa;NA; 4; 23
2013;metastáticos;<60;masculino;colon;alta;>60;16; 48
2013;metastáticos;<60;masculino;colon;alta;<=60;39;136
2013;metastáticos;<60;masculino;colon;alta;NA; 2; 11
2013;metastáticos;<60;masculino;colon;baixa;>60;13; 61
2013;metastáticos;<60;masculino;colon;baixa;<=60;37;100
2013;metastáticos;<60;masculino;colon;baixa;NA; 5; 11
2013;metastáticos;<60;masculino;reto;alta;>60;13; 44
2013;metastáticos;<60;masculino;reto;alta;<=60;18; 67
